sample_name	body_habita	collection_timestamp	date	description	dna_extracted	elevation	env_biome	env_feature	env_material	env_package	geo_loc_name	host_body_habitat	host_body_product	host_body_site	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	location	loccat	longitude	physical_location	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_type	scientific_name	surcat	surface	title
10172.1087	not applicable	2/27/13 12:00	2/27/13	Staff 10-A.Hospital Pager.3	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	Staff 10-A.Hospital Pager.3	not applicable	41.47	staff 10-a	staff 10-a	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Hospital Pager	indoor metagenome	Staff_Surface	Hospital Pager	Hospital-associated microbiota and implications for nosocomial infections
10172.10871	not applicable	1/1/14 12:00	1/1/14	R10015.Bedrail.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10015.Bedrail.311	not applicable	41.47	r10015	r10015	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Bedrail	indoor metagenome	Room_Surface	Bedrail	Hospital-associated microbiota and implications for nosocomial infections
10172.10872	not applicable	1/1/14 12:00	1/1/14	R10015.Glove from Glove Box.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10015.Glove from Glove Box.311	not applicable	41.47	r10015	r10015	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Glove from Glove Box	indoor metagenome	Glove	Glove from Glove Box	Hospital-associated microbiota and implications for nosocomial infections
10172.10873	not applicable	1/1/14 12:00	1/1/14	R10015.Floor.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10015.Floor.311	not applicable	41.47	r10015	r10015	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.10874	not applicable	1/1/14 12:00	1/1/14	R10015.Cold Tap Faucet Handle.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10015.Cold Tap Faucet Handle.311	not applicable	41.47	r10015	r10015	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Faucet Handle	indoor metagenome	Room_Surface	Cold Tap Faucet Handle	Hospital-associated microbiota and implications for nosocomial infections
10172.10878	not applicable	1/1/14 12:00	1/1/14	R10016.Bedrail.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Bedrail.311	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Bedrail	indoor metagenome	Room_Surface	Bedrail	Hospital-associated microbiota and implications for nosocomial infections
10172.10879	not applicable	1/1/14 12:00	1/1/14	R10016.Glove from Glove Box.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Glove from Glove Box.311	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Glove from Glove Box	indoor metagenome	Glove	Glove from Glove Box	Hospital-associated microbiota and implications for nosocomial infections
10172.1088	not applicable	2/27/13 12:00	2/27/13	Staff 10-A.Shirt Hem.3	true	210.3	urban biome	hospital	anthropogenic environmental material	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	Staff 10-A.Shirt Hem.3	not applicable	41.47	staff 10-a	staff 10-a	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Shirt Hem	indoor metagenome	Staff_Surface	Shirt Hem	Hospital-associated microbiota and implications for nosocomial infections
10172.10880	not applicable	1/1/14 12:00	1/1/14	R10016.Floor.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Floor.311	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.10881	not applicable	1/1/14 12:00	1/1/14	R10016.Cold Tap Faucet Handle.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Cold Tap Faucet Handle.311	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Faucet Handle	indoor metagenome	Room_Surface	Cold Tap Faucet Handle	Hospital-associated microbiota and implications for nosocomial infections
10172.10885	not applicable	1/1/14 12:00	1/1/14	R10017.Bedrail.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10017.Bedrail.311	not applicable	41.47	r10017	r10017	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Bedrail	indoor metagenome	Room_Surface	Bedrail	Hospital-associated microbiota and implications for nosocomial infections
10172.10886	not applicable	1/1/14 12:00	1/1/14	R10017.Glove from Glove Box.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10017.Glove from Glove Box.311	not applicable	41.47	r10017	r10017	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Glove from Glove Box	indoor metagenome	Glove	Glove from Glove Box	Hospital-associated microbiota and implications for nosocomial infections
10172.10887	not applicable	1/1/14 12:00	1/1/14	R10017.Floor.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10017.Floor.311	not applicable	41.47	r10017	r10017	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.10888	not applicable	1/1/14 12:00	1/1/14	R10017.Cold Tap Faucet Handle.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10017.Cold Tap Faucet Handle.311	not applicable	41.47	r10017	r10017	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Faucet Handle	indoor metagenome	Room_Surface	Cold Tap Faucet Handle	Hospital-associated microbiota and implications for nosocomial infections
10172.1089	UBERON:skin	2/27/13 12:00	2/27/13	Staff 10-B.Hand.3	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:hand skin	human	Homo sapiens	Staff 10-B.Hand.3	9606	41.47	Staff 10-B	Staff 10-B	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Hand	human skin metagenome	Staff_Skin	Hand	Hospital-associated microbiota and implications for nosocomial infections
10172.10892	not applicable	1/1/14 12:00	1/1/14	R10018.Bedrail.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10018.Bedrail.311	not applicable	41.47	r10018	r10018	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Bedrail	indoor metagenome	Room_Surface	Bedrail	Hospital-associated microbiota and implications for nosocomial infections
10172.10893	not applicable	1/1/14 12:00	1/1/14	R10018.Glove from Glove Box.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10018.Glove from Glove Box.311	not applicable	41.47	r10018	r10018	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Glove from Glove Box	indoor metagenome	Glove	Glove from Glove Box	Hospital-associated microbiota and implications for nosocomial infections
10172.10894	not applicable	1/1/14 12:00	1/1/14	R10018.Floor.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10018.Floor.311	not applicable	41.47	r10018	r10018	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.10895	not applicable	1/1/14 12:00	1/1/14	R10018.Cold Tap Faucet Handle.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10018.Cold Tap Faucet Handle.311	not applicable	41.47	r10018	r10018	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Faucet Handle	indoor metagenome	Room_Surface	Cold Tap Faucet Handle	Hospital-associated microbiota and implications for nosocomial infections
10172.10896	not applicable	1/1/14 12:00	1/1/14	S10.Countertop.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	S10.Countertop.311	not applicable	41.47	s10	s10	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Countertop	indoor metagenome	Station_Surface	Countertop	Hospital-associated microbiota and implications for nosocomial infections
10172.10897	not applicable	1/1/14 12:00	1/1/14	S10.Computer Mouse.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	S10.Computer Mouse.311	not applicable	41.47	s10	s10	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Computer Mouse	indoor metagenome	Station_Surface	Computer Mouse	Hospital-associated microbiota and implications for nosocomial infections
10172.10898	not applicable	1/1/14 12:00	1/1/14	S10.Station Phone.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	S10.Station Phone.311	not applicable	41.47	s10	s10	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Station Phone	indoor metagenome	Station_Surface	Station Phone	Hospital-associated microbiota and implications for nosocomial infections
10172.10899	not applicable	1/1/14 12:00	1/1/14	S10.Chair Armrest.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	S10.Chair Armrest.311	not applicable	41.47	s10	s10	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Chair Armrest	indoor metagenome	Station_Surface	Chair Armrest	Hospital-associated microbiota and implications for nosocomial infections
10172.10902	not applicable	1/1/14 12:00	1/1/14	S10.Cold Tap Water.311	true	210.3	urban biome	hospital	water	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	S10.Cold Tap Water.311	not applicable	41.47	s10	s10	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Water	indoor metagenome	Water	Cold Tap Water	Hospital-associated microbiota and implications for nosocomial infections
10172.10903	UBERON:skin	1/1/14 12:00	1/1/14	Staff 10-A.Hand.311	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:hand skin	human	Homo sapiens	Staff 10-A.Hand.311	9606	41.47	Staff 10-A	Staff 10-A	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Hand	human skin metagenome	Staff_Skin	Hand	Hospital-associated microbiota and implications for nosocomial infections
10172.10904	UBERON:skin	1/1/14 12:00	1/1/14	Staff 10-A.Nose.311	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:nose skin	human	Homo sapiens	Staff 10-A.Nose.311	9606	41.47	Staff 10-A	Staff 10-A	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Nose	human skin metagenome	Staff_Skin	Nose	Hospital-associated microbiota and implications for nosocomial infections
10172.10906	not applicable	1/1/14 12:00	1/1/14	Staff 10-A.Personal Cell Phone.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	Staff 10-A.Personal Cell Phone.311	not applicable	41.47	staff 10-a	staff 10-a	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Personal Cell Phone	indoor metagenome	Staff_Surface	Personal Cell Phone	Hospital-associated microbiota and implications for nosocomial infections
10172.10907	not applicable	1/1/14 12:00	1/1/14	Staff 10-A.Hospital Pager.311	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	Staff 10-A.Hospital Pager.311	not applicable	41.47	staff 10-a	staff 10-a	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Hospital Pager	indoor metagenome	Staff_Surface	Hospital Pager	Hospital-associated microbiota and implications for nosocomial infections
10172.10908	not applicable	1/1/14 12:00	1/1/14	Staff 10-A.Shirt Hem.311	true	210.3	urban biome	hospital	anthropogenic environmental material	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	Staff 10-A.Shirt Hem.311	not applicable	41.47	staff 10-a	staff 10-a	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Shirt Hem	indoor metagenome	Staff_Surface	Shirt Hem	Hospital-associated microbiota and implications for nosocomial infections
10172.10909	UBERON:skin	1/1/14 12:00	1/1/14	Staff 10-B.Hand.311	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:hand skin	human	Homo sapiens	Staff 10-B.Hand.311	9606	41.47	Staff 10-B	Staff 10-B	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Hand	human skin metagenome	Staff_Skin	Hand	Hospital-associated microbiota and implications for nosocomial infections
